"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"96973099999","2020-02-23","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.5"," 8","  78.1"," 8","1009.9"," 8","009.7"," 8","  5.7"," 8","  2.9"," 8","  6.0","999.9","  87.4"," ","  77.0"," "," 1.30","B","999.9","010000"
"96973099999","2020-02-24","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.1"," 8","  77.6"," 8","1009.7"," 8","009.4"," 8","  5.7"," 8","  4.1"," 8","  7.0","999.9","  90.3"," ","  77.0"," "," 0.12","A","999.9","010010"
"96973099999","2020-02-25","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.8"," 8","  77.3"," 8","1009.3"," 8","009.0"," 8","  5.2"," 8","  5.1"," 8"," 15.0","999.9","  88.9"," ","  78.8"," "," 0.91","A","999.9","010010"
"96973099999","2020-02-26","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.0"," 8","  77.8"," 8","1009.3"," 8","009.1"," 8","  5.5"," 8","  5.9"," 8"," 22.0","999.9","  88.5"," ","  76.6"," "," 0.00","I","999.9","000010"
"96973099999","2020-02-27","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.9"," 8","  77.9"," 8","1009.1"," 8","008.8"," 8","  5.7"," 8","  4.5"," 8","  9.9","999.9","  88.2"," ","  78.8","*"," 0.08","A","999.9","010000"
"96973099999","2020-02-28","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.6"," 8","  77.9"," 8","1007.8"," 8","007.5"," 8","  5.6"," 8","  4.8"," 8"," 15.0","999.9","  88.5"," ","  78.1"," "," 0.00","B","999.9","010010"
"96973099999","2020-02-29","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.8"," 8","  78.1"," 8","1007.5"," 8","007.2"," 8","  6.1"," 8","  5.1"," 8","  9.9","999.9","  91.4"," ","  78.8"," "," 0.00","I","999.9","000010"
"96973099999","2020-03-01","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  80.8"," 8","  77.7"," 8","1009.0"," 8","008.8"," 8","  5.7"," 8","  2.9"," 8","  8.0","999.9","  85.6"," ","  78.8","*"," 0.04","D","999.9","010000"
"96973099999","2020-03-02","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.1"," 8","  77.9"," 8","1008.9"," 8","008.6"," 8","  6.0"," 8","  3.7"," 8","  8.9","999.9","  88.9"," ","  78.3"," "," 0.04","C","999.9","010000"
"96973099999","2020-03-03","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.0"," 8","  78.8"," 8","1009.1"," 8","008.9"," 8","  5.7"," 8","  2.6"," 8","  6.0","999.9","  90.7"," ","  78.4"," "," 0.31","B","999.9","000000"
"96973099999","2020-03-04","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.9"," 8","  78.7"," 8","1009.2"," 8","008.9"," 8","  5.7"," 8","  2.7"," 8","  8.0","999.9","  88.9"," ","  79.5"," "," 0.02","A","999.9","010010"
"96973099999","2020-03-05","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.7"," 8","  77.3"," 8","1009.3"," 8","009.0"," 8","  5.0"," 8","  5.1"," 8"," 17.1","999.9","  89.2"," ","  78.8","*"," 0.00","A","999.9","000000"
"96973099999","2020-03-06","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.0"," 8","  76.9"," 8","1010.6"," 8","010.3"," 8","  5.7"," 8","  5.1"," 8"," 12.0","999.9","  89.2"," ","  78.4"," ","99.99"," ","999.9","010010"
"96973099999","2020-03-07","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  80.0"," 8","  76.8"," 8","1010.9"," 8","010.6"," 8","  5.3"," 8","  7.7"," 8"," 22.9","999.9","  86.7"," ","  75.9","*"," 3.54","C","999.9","010010"
"96973099999","2020-03-08","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.3"," 8","  78.0"," 8","1009.3"," 8","009.0"," 8","  5.7"," 8","  2.4"," 8","  7.0","999.9","  88.2"," ","  75.6"," "," 0.00","C","999.9","010010"
"96973099999","2020-03-09","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  79.7"," 8","  76.2"," 8","1008.7"," 8","008.4"," 8","  5.3"," 8","  6.1"," 8"," 24.1","999.9","  87.1"," ","  76.3","*"," 1.34","C","999.9","010010"
"96973099999","2020-03-10","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.3"," 8","  77.2"," 8","1008.8"," 8","008.5"," 8","  5.7"," 8","  2.3"," 8","  7.0","999.9","  89.6"," ","  76.3"," "," 0.00","I","999.9","000000"
"96973099999","2020-03-11","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.3"," 6","  78.0"," 6","1009.4"," 6","009.1"," 6","  6.6"," 6","  2.8"," 6","  7.0","999.9","  90.7","*","  77.7"," "," 0.00","I","999.9","000000"
"96973099999","2020-03-12","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.6"," 8","  78.5"," 8","1011.8"," 8","011.5"," 8","  5.9"," 8","  3.9"," 8"," 15.0","999.9","  89.6"," ","  78.1"," ","99.99"," ","999.9","010000"
"96973099999","2020-03-13","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.2"," 7","  77.2"," 7","1011.9"," 7","011.6"," 7","  5.7"," 7","  1.1"," 7","  5.1","999.9","  88.5","*","  77.4","*","99.99"," ","999.9","010000"
"96973099999","2020-03-14","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.0"," 7","  78.1"," 7","1010.3"," 7","010.0"," 7","  5.7"," 7","  1.8"," 7","  8.9","999.9","  89.8","*","  77.4"," ","99.99"," ","999.9","010010"
"96973099999","2020-03-15","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.2"," 8","  78.4"," 8","1010.1"," 8","009.8"," 8","  6.0"," 8","  2.0"," 8","  8.9","999.9","  88.7","*","  78.1"," "," 0.00","B","999.9","010010"
"96973099999","2020-03-16","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.9"," 8","  77.8"," 8","1011.1"," 8","010.8"," 8","  6.0"," 8","  2.9"," 8","  8.9","999.9","  90.0","*","  78.4","*","99.99"," ","999.9","010000"
"96973099999","2020-03-17","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.5"," 8","  77.8"," 8","1010.8"," 8","010.5"," 8","  5.6"," 8","  4.5"," 8"," 15.0","999.9","  91.9"," ","  78.1"," "," 0.00","I","999.9","000000"
"96973099999","2020-03-18","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.6"," 7","  77.8"," 7","1010.4"," 7","010.1"," 7","  5.9"," 7","  3.4"," 7","  8.0","999.9","  87.8","*","  77.7","*"," 0.94","A","999.9","010000"
"96973099999","2020-03-19","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.9"," 8","  77.0"," 8","1011.0"," 8","010.7"," 8","  6.1"," 8","  3.9"," 8"," 13.0","999.9","  91.4"," ","  77.0"," "," 0.00","I","999.9","000000"
"96973099999","2020-03-20","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.9"," 8","  77.5"," 8","1011.2"," 8","010.8"," 8","  5.7"," 8","  3.5"," 8"," 15.0","999.9","  90.7"," ","  76.6","*"," 0.35","A","999.9","010010"
"96973099999","2020-03-21","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.2"," 8","  77.4"," 8","1011.5"," 8","011.2"," 8","  5.4"," 8","  2.2"," 8","  5.1","999.9","  90.3"," ","  76.6"," "," 0.00","C","999.9","010000"
"96973099999","2020-03-22","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.1"," 8","  77.3"," 8","1011.0"," 8","010.7"," 8","  5.9"," 8","  1.1"," 8","  5.1","999.9","  86.7"," ","  77.0","*"," 0.01","A","999.9","010000"
"96973099999","2020-03-23","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.5"," 8","  76.3"," 8","1010.0"," 8","009.7"," 8","  5.8"," 8","  2.3"," 8","  8.0","999.9","  88.9"," ","  76.6","*"," 0.00","A","999.9","000000"
"96973099999","2020-03-24","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.6"," 8","  77.5"," 8","1009.3"," 8","009.0"," 8","  5.5"," 8","  2.1"," 8","  5.1","999.9","  88.9"," ","  76.3"," "," 0.51","B","999.9","000010"
"96973099999","2020-03-25","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.2"," 8","  78.1"," 8","1008.7"," 8","008.4"," 8","  6.2"," 8","  5.8"," 8"," 22.9","999.9","  91.4"," ","  77.0"," ","99.99"," ","999.9","010000"
"96973099999","2020-03-26","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.3"," 8","  77.8"," 8","1008.9"," 8","008.6"," 8","  6.1"," 8","  4.2"," 8"," 13.0","999.9","  92.5"," ","  78.1"," "," 0.00","I","999.9","000000"
"96973099999","2020-03-27","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.1"," 8","  79.2"," 8","1009.4"," 8","009.1"," 8","  6.1"," 8","  3.7"," 8"," 15.0","999.9","  90.3"," ","  79.2"," "," 0.23","B","999.9","010000"
"96973099999","2020-03-28","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.6"," 8","  79.1"," 8","1009.0"," 8","008.7"," 8","  5.4"," 8","  3.3"," 8"," 14.0","999.9","  91.4"," ","  79.5"," "," 0.00","I","999.9","000000"
"96973099999","2020-03-29","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.7"," 8","  78.5"," 8","1008.8"," 8","008.4"," 8","  5.7"," 8","  4.6"," 8","  8.9","999.9","  90.0"," ","  79.9"," "," 0.00","I","999.9","000010"
"96973099999","2020-03-30","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.6"," 8","  78.4"," 8","1009.1"," 8","008.8"," 8","  6.0"," 8","  3.3"," 8"," 11.1","999.9","  91.4"," ","  79.2","*"," 0.00","I","999.9","000000"
"96973099999","2020-03-31","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.2"," 8","  79.0"," 8","1009.5"," 8","009.2"," 8","  5.6"," 8","  2.9"," 8"," 12.0","999.9","  89.6"," ","  78.8"," "," 0.79","B","999.9","010000"
"96973099999","2020-04-01","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.8"," 8","  78.0"," 8","1009.6"," 8","009.3"," 8","  5.2"," 8","  2.7"," 8","  9.9","999.9","  86.4"," ","  77.7"," "," 0.12","A","999.9","010000"
"96973099999","2020-04-02","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.8"," 8","  78.2"," 8","1009.4"," 8","009.1"," 8","  6.0"," 8","  2.4"," 8"," 12.0","999.9","  91.0"," ","  78.1"," "," 0.02","A","999.9","010000"
"96973099999","2020-04-03","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.4"," 8","  78.6"," 8","1009.8"," 8","009.5"," 8","  5.9"," 8","  4.6"," 8","  9.9","999.9","  92.1"," ","  78.8"," "," 0.00","B","999.9","010000"
"96973099999","2020-04-04","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.4"," 8","  78.2"," 8","1010.2"," 8","009.9"," 8","  5.5"," 8","  4.1"," 8","  8.9","999.9","  89.6"," ","  77.4","*"," 0.47","A","999.9","010010"
